ds,y,Shares traded,Moving_average_50,RSI_14,upper_band_20,middle_band_20,lower_band_20,MACD,MACD_signal,MACD_histogram,GDP growth (annual %),"Inflation, consumer prices (annual %)","Unemployment, total (% of total labor force)",Sentiment,Shanghai Stock Exchange,Dow Jones Industrial Average
2012-02-17,5564.3,329307516,5177.939,82.47736952629849,5606.291355323387,5299.327499999999,4992.363644676612,163.00777813569948,152.68614068976237,10.321637445937114,5.4564,9.5,8.1,0.0772,2357.180908203125,12949.8701171875
2012-02-21,5607.15,231132126,5177.939,83.82211991923553,5639.481055767287,5327.255,5015.028944232713,167.27618713468746,155.6041499787474,11.672037155940075,5.4564,9.5,8.1,0.8442,2381.429931640625,12965.6904296875
2012-02-22,5505.35,263013427,5177.939,70.0650631263847,5643.345097864444,5350.21,5057.074902135556,160.5933031636987,156.60198061573766,3.9913225479610333,5.4564,9.5,8.1,0.4215,2403.5869140625,12938.669921875
2012-02-23,5483.3,307246519,5177.939,67.48162582146823,5647.776074495058,5368.0075,5088.238925504941,151.76832793669837,155.6352500799298,-3.8669221432314203,5.4564,9.5,8.1,-0.0258,2409.553955078125,12984.6904296875
2012-02-24,5429.3,364660634,5177.939,61.500977357554035,5645.170762706938,5381.5575,5117.944237293062,138.81692765415755,152.27158559477533,-13.454657940617778,5.4564,9.5,8.1,0.91,2439.626953125,12982.9501953125
2012-02-27,5281.2,235318961,5177.939,48.74208849942903,5640.709819875875,5385.3825,5130.0551801241245,115.27361486693462,144.8719914492072,-29.59837658227258,5.4564,9.5,8.1,0.7003,2447.056884765625,12981.509765625
2012-02-28,5375.5,208133889,5177.939,55.125743661421716,5615.686791899988,5399.7925,5183.898208100011,103.03684712917402,136.5049625852006,-33.46811545602657,5.4564,9.5,8.1,0.9814,2451.85693359375,13005.1201171875
2012-02-29,5385.2,226022232,5177.939,55.73640429963594,5604.7010952885785,5409.089999999999,5213.47890471142,93.04921602831746,127.81381327382397,-34.76459724550651,5.4564,9.5,8.1,0.8658,2428.487060546875,12952.0703125
2012-03-01,5339.75,196867905,5177.939,52.155060971929636,5596.238165721933,5414.2925,5232.346834278066,80.5381179746164,118.35867421398247,-37.82055623936607,5.4564,9.5,8.1,-0.7096,2426.114990234375,12980.2998046875
2012-03-02,5359.35,185021526,5177.939,53.541432686772986,5590.398647924868,5418.765,5247.131352075133,71.38169507813109,108.9632783868122,-37.58158330868112,5.4564,9.5,8.1,0.6249,2460.693115234375,12977.5703125
2012-03-03,5359.4,16770991,5177.939,53.545130743273376,5589.039813961395,5420.442499999999,5251.845186038603,63.39838146888269,99.85029900322631,-36.45191753434362,5.4564,9.5,8.1,0.4588,2460.693115234375,12977.5703125
2012-03-05,5280.35,196421155,5177.939,47.1544520206305,5594.12121289865,5416.3775000000005,5238.633787101351,50.115177000453514,89.90327460267176,-39.788097602218244,5.4564,9.5,8.1,0.9638,2445.001953125,12962.8095703125
2012-03-06,5222.4,290396014,5177.939,43.09395150857408,5604.831665457323,5410.74,5216.648334542677,34.51420282148047,78.82546024643351,-44.31125742495304,5.4564,9.5,8.1,0.5106,2410.445068359375,12759.150390625
2012-03-07,5220.45,230726017,5177.939,42.95989560660366,5613.908311301432,5403.3550000000005,5192.801688698569,21.74233754938996,67.40883570702479,-45.666498157634834,5.4564,9.5,8.1,0.8979,2394.7939453125,12837.330078125
2012-03-09,5333.55,203005845,5177.939,52.2398882451013,5612.086032583183,5399.414999999999,5186.743967416815,20.51033669462504,58.029135904544844,-37.518799209919806,5.4564,9.5,8.1,-0.6249,2439.4619140625,12922.01953125
2012-03-12,5359.55,176668237,5177.939,54.0890668764006,5611.569328436975,5398.3125,5185.055671563025,21.385431903062454,50.700395104248365,-29.31496320118591,5.4564,9.5,8.1,0.2263,2434.85791015625,12959.7099609375
2012-03-13,5429.5,179965296,5193.794,58.71984435227754,5613.922999543046,5400.2775,5186.632000456954,27.407396161489487,46.041795315696596,-18.63439915420711,5.4564,9.5,8.1,0.9438,2455.7939453125,13177.6796875
2012-03-14,5463.9,181714070,5207.7660000000005,60.813154158882284,5618.03321273606,5402.67,5187.30678726394,34.55728387209183,43.744893026975646,-9.187609154883816,5.4564,9.5,8.1,0.9231,2391.22998046875,13194.099609375
2012-03-15,5380.5,160257651,5220.383,53.70294211748472,5602.238950402853,5395.097500000001,5187.956049597148,33.11224109410614,41.61836264040174,-8.506121546295603,5.4564,9.5,8.1,-0.7845,2373.77392578125,13252.759765625
2012-03-16,5317.9,267521147,5231.742,49.06573690921156,5586.05363367004,5384.8949999999995,5183.736366329959,26.60900540088005,38.616491192497406,-12.007485791617356,5.4564,9.5,8.1,0.9571,2404.736083984375,13232.6201171875
2012-03-19,5257.05,179877454,5241.8009999999995,44.99826177727142,5560.195575279398,5369.5325,5178.869424720602,16.35651013808547,34.16449498161502,-17.807984843529553,5.4564,9.5,8.1,0.34,2410.18408203125,13239.1298828125
2012-03-20,5274.85,181345285,5252.36,46.39807807475571,5513.381562253819,5352.9175,5192.4534377461805,9.55747242349571,29.24309046999116,-19.68561804649545,5.4564,9.5,8.1,-0.4404,2376.839111328125,13170.1904296875
2012-03-21,5364.95,199787985,5264.802999999999,52.92851187330806,5490.581350083546,5345.897500000001,5201.213649916456,11.309138345986867,25.656300045190303,-14.347161699203436,5.4564,9.5,8.1,0.9774,2378.195068359375,13124.6201171875
2012-03-22,5228.45,205581062,5272.380999999999,44.152292485598856,5471.959988743193,5333.155000000001,5194.350011256808,1.663758218638577,20.85779167987996,-19.194033461241382,5.4564,9.5,8.1,0.9405,2375.77197265625,13046.1396484375
2012-03-23,5278.2,172738574,5280.726,47.56489013226986,5458.9932194678495,5325.6,5192.206780532151,-1.9434627725158862,16.29754078940079,-18.241003561916678,5.4564,9.5,8.1,0.8689,2349.5390625,13080.73046875
2012-03-26,5184.25,169785835,5287.786,42.3073355061369,5466.702664354131,5320.7525000000005,5174.80233564587,-12.242072235414525,10.589618184437729,-22.831690419852254,5.4564,9.5,8.1,0.8779,2350.59912109375,13241.6298828125
2012-03-27,5243.15,208775421,5295.329000000001,46.31381593451158,5461.550253959684,5314.135,5166.719746040317,-15.472697059788516,5.377155135592481,-20.849852195380997,5.4564,9.5,8.1,0.6908,2347.178955078125,13197.73046875
2012-03-28,5194.75,145803597,5301.746,43.63238781440119,5456.957680018923,5304.6125,5152.267319981077,-21.688455004130446,-0.035966892352104374,-21.652488111778343,5.4564,9.5,8.1,0.9702,2284.881103515625,13126.2099609375
2012-03-29,5178.85,242557889,5305.977,42.75660730177112,5457.398088741688,5296.5675,5135.736911258312,-27.579565017455934,-5.54468651737287,-22.034878500083064,5.4564,9.5,8.1,0.9483,2252.159912109375,13145.8203125
2012-03-30,5295.55,164790056,5312.772,50.59482238696817,5451.610405790794,5293.3775000000005,5135.144594209207,-22.571408304050237,-8.950030874708345,-13.621377429341893,5.4564,9.5,8.1,0.0258,2262.7880859375,13212.0400390625
2012-04-02,5317.9,134538287,5318.762,51.95176233699139,5447.087308229166,5291.3025,5135.517691770833,-16.607508790083557,-10.481526457783389,-6.125982332300168,5.4564,9.5,8.1,0.0258,2262.7880859375,13212.0400390625
2012-04-03,5358.5,152496489,5324.96,54.40178014795182,5453.598577871001,5295.21,5136.821422128999,-8.506932147629414,-10.086607595752595,1.5796754481231812,5.4564,9.5,8.1,0.6808,2262.7880859375,13212.0400390625
2012-04-04,5322.9,122106162,5330.4929999999995,51.902644043455375,5455.40918309757,5300.235000000001,5145.060816902431,-4.903267460264033,-9.049939568654882,4.146672108390849,5.4564,9.5,8.1,0.8225,2262.7880859375,13212.0400390625
2012-04-09,5234.4,111914936,5332.634,46.21843560225647,5454.785680906337,5300.9325,5147.079319093663,-9.083834813920475,-9.056718617708,-0.027116196212475074,5.4564,9.5,8.1,-0.7003,2285.777099609375,12929.58984375
2012-04-10,5243.6,156106794,5334.34,46.86984028210133,5451.4656876073195,5296.435,5141.404312392681,-11.521785477738376,-9.549731989714076,-1.9720534880243008,5.4564,9.5,8.1,0.4215,2305.863037109375,12715.9296875
2012-04-11,5226.85,167013527,5334.783,45.78259014749034,5444.8165636311105,5289.8,5134.78343636889,-14.636740721723982,-10.567133736116057,-4.069606985607924,5.4564,9.5,8.1,0.9169,2308.925048828125,12805.3896484375
2012-04-12,5276.85,152684788,5338.5740000000005,49.54511271234536,5423.332075141918,5282.1675000000005,5141.002924858083,-12.921828269328216,-11.03807264275849,-1.8837556265697266,5.4564,9.5,8.1,0.0772,2350.864013671875,12986.580078125
2012-04-13,5207.45,164225858,5338.737999999999,44.88869943059934,5386.737384335604,5269.344999999999,5151.952615664395,-16.967160926063116,-12.223890299419415,-4.743270626643701,5.4564,9.5,8.1,0.9584,2359.160888671875,12849.58984375
2012-04-16,5226.2,119730347,5338.548000000001,46.35560295432347,5368.607092875054,5261.629999999999,5154.652907124944,-18.447496643719205,-13.468611568279373,-4.978885075439832,5.4564,9.5,8.1,0.872,2357.02587890625,12921.41015625
2012-04-17,5289.7,178895417,5338.944,51.102448902522696,5364.912255683016,5260.219999999999,5155.5277443169825,-14.331548882410061,-13.641199031105511,-0.6903498513045498,5.4564,9.5,8.1,0.4201,2334.985107421875,13115.5400390625
2012-04-18,5300.0,152743439,5338.427000000001,51.84675995253225,5368.46416005581,5262.367499999999,5156.270839944189,-10.121828569334866,-12.937324938751384,2.8154963694165183,5.4564,9.5,8.1,0.8689,2380.847900390625,13032.75
2012-04-19,5332.4,133549895,5337.842,54.20804807393133,5375.576903364341,5265.245000000001,5154.913096635661,-4.123650790495049,-11.174590109100118,7.050939318605069,5.4564,9.5,8.1,0.4588,2378.634033203125,12964.099609375
2012-04-20,5290.85,135252751,5336.956,50.76978210530082,5362.8372191128565,5261.539999999999,5160.242780887142,-2.6917604989193933,-9.478024187063973,6.7862636881445795,5.4564,9.5,8.1,0.5859,2406.863037109375,13029.259765625
2012-04-23,5200.6,138042341,5333.605,44.21042527022253,5363.96039647726,5260.1475,5156.3346035227405,-8.738663996984542,-9.330152149048088,0.5914881520635458,5.4564,9.5,8.1,0.9001,2388.587890625,12927.169921875
2012-04-24,5222.65,155674654,5329.811,46.04458462407731,5362.070971342191,5257.37,5152.669028657809,-11.617706179264133,-9.787662955091296,-1.8300432241728366,5.4564,9.5,8.1,-0.9246,2388.833984375,13001.5595703125
2012-04-25,5202.0,142910739,5326.219,44.56686432778044,5360.741661093303,5258.2575,5155.773338906696,-15.388263943964375,-10.907783152865912,-4.480480791098463,5.4564,9.5,8.1,0.8442,2406.81298828125,13090.7197265625
2012-04-26,5189.0,185899437,5322.195,43.61782188926884,5362.261545767074,5255.55,5148.838454232927,-19.204076848570367,-12.567041892006804,-6.6370349565635625,5.4564,9.5,8.1,0.9753,2404.697021484375,13204.6201171875
2012-04-27,5190.6,128759445,5317.686,43.77651301660752,5362.541167319134,5255.342500000001,5148.1438326808675,-21.847188647352596,-14.423071243075963,-7.4241174042766325,5.4564,9.5,8.1,0.9325,2396.31591796875,13228.3095703125
2012-04-28,5209.0,6555703,5311.227,45.670297891779555,5360.492505758971,5256.85,5153.20749424103,-22.20122565611564,-15.978702125683899,-6.22252353043174,5.4564,9.5,8.1,0.9559,2396.31591796875,13228.3095703125
2012-04-30,5248.15,108138550,5305.751,49.56307963222379,5356.63136514016,5254.48,5152.328634859839,-19.10252273527567,-16.603466247602253,-2.4990564876734176,5.4564,9.5,8.1,0.0258,2396.31591796875,13228.3095703125
2012-05-02,5239.15,119333288,5299.2480000000005,48.69922589783282,5348.600994150167,5250.5425000000005,5152.484005849834,-17.17502018777668,-16.71777703563714,-0.45724315213954014,5.4564,9.5,8.1,0.7363,2438.43603515625,13268.5703125
2012-05-03,5188.4,118573998,5290.8730000000005,44.03812046199035,5330.170932220687,5242.0375,5153.904067779314,-19.517574941869498,-17.277736616883615,-2.2398383249858824,5.4564,9.5,8.1,0.9833,2440.080078125,13206.58984375
2012-05-04,5086.85,153304687,5282.503000000001,36.508265173200584,5333.7685167952795,5230.235000000001,5126.701483204722,-29.23134205756196,-19.668457705019286,-9.562884352542675,5.4564,9.5,8.1,0.6908,2452.013916015625,13038.26953125
2012-05-07,5114.15,168271798,5275.12,39.50300475114761,5339.401771029983,5224.2225,5109.043228970017,-34.33094487404378,-22.600955138824187,-11.729989735219593,5.4564,9.5,8.1,0.4767,2451.947021484375,13008.5302734375
2012-05-08,4999.95,164262546,5266.533,32.580178023729204,5362.562903905015,5212.04,5061.5170960949845,-47.04509585705364,-27.48978328247008,-19.55531257458356,5.4564,9.5,8.1,0.1027,2448.884033203125,12932.08984375
2012-05-09,4974.8,180441209,5260.405,31.280075238810426,5381.740952723744,5199.4375,5017.134047276256,-58.47646661745057,-33.68711994946618,-24.78934666798439,5.4564,9.5,8.1,0.8184,2408.5859375,12835.0595703125
2012-05-10,4965.7,141031231,5252.209,30.801137480581644,5388.805621628918,5183.879999999999,4978.954378371081,-67.49219622610963,-40.44813520479487,-27.044061021314754,5.4564,9.5,8.1,0.7037,2410.22900390625,12855.0400390625
2012-05-11,4928.9,138526070,5243.0830000000005,28.87567715100245,5402.569052452742,5169.9525,4937.335947547259,-76.72227274313809,-47.70296271246352,-29.019310030674575,5.4564,9.5,8.1,0.9186,2394.98193359375,12820.599609375
2012-05-14,4907.8,126951751,5234.444,27.802501018540795,5411.343023055312,5154.032499999999,4896.7219769446865,-84.76267716254097,-55.11490560247901,-29.647771560061955,5.4564,9.5,8.1,-0.296,2380.72509765625,12695.349609375
2012-05-15,4942.8,142119571,5226.113,32.297346734537655,5401.7309094162665,5136.6875,4871.6440905837335,-87.30416008757129,-61.55275649949748,-25.751403588073813,5.4564,9.5,8.1,-0.0772,2374.843017578125,12632.0
2012-05-16,4858.25,165048505,5216.09,27.795440475132352,5394.7211737802045,5114.6,4834.478826219796,-95.04516055490149,-68.25123731057828,-26.79392324432321,5.4564,9.5,8.1,0.8979,2346.19189453125,12598.5498046875
2012-05-17,4870.2,155654031,5207.887,29.295524152631543,5372.186433180044,5091.49,4810.793566819955,-99.07363487483417,-74.41571682342946,-24.657918051404707,5.4564,9.5,8.1,-0.6597,2378.885986328125,12442.490234375
2012-05-18,4891.45,154508649,5201.268,32.00091276788717,5349.458126927559,5071.52,4793.581873072442,-99.40564598162018,-79.41370265506761,-19.991943326552573,5.4564,9.5,8.1,-0.7906,2344.52099609375,12369.3798828125
2012-05-21,4906.05,116506971,5194.98,33.873059086118246,5337.016946248003,5056.7925,4776.568053751997,-97.36826840452522,-83.00461580495914,-14.36365259956608,5.4564,9.5,8.1,0.7351,2348.300048828125,12504.48046875
2012-05-22,4860.5,130808278,5185.519,31.004996642375517,5320.49809604062,5038.6849999999995,4756.871903959379,-98.29604074834606,-86.06290079363653,-12.233139954709529,5.4564,9.5,8.1,0.836,2373.305908203125,12502.8095703125
2012-05-23,4835.65,136108067,5175.041,29.535717209776607,5304.949267291934,5020.3675,4735.7857327080665,-99.88508129409365,-88.82733689372796,-11.057744400365692,5.4564,9.5,8.1,0.7964,2363.43701171875,12496.150390625
2012-05-24,4921.4,140474832,5164.879,40.08660613544408,5283.650135487701,5006.9875,4730.324864512299,-93.15130871547353,-89.69213125807708,-3.45917745739645,5.4564,9.5,8.1,0.6908,2350.972900390625,12529.75
2012-05-25,4920.4,118191157,5154.009,40.011365242651564,5259.125580126698,4993.4775,4727.829419873302,-86.89377967278779,-89.13246094101923,2.2386812682314456,5.4564,9.5,8.1,-0.5719,2333.552978515625,12454.830078125
2012-05-28,4985.65,97260991,5146.111999999999,47.00146985902814,5228.870975419875,4982.3099999999995,4735.749024580124,-75.79578649492578,-86.46512605180055,10.669339556874775,5.4564,9.5,8.1,0.4767,2361.366943359375,12454.830078125
2012-05-29,4990.1,124219839,5139.556,47.4511894077832,5183.893798571728,4969.4075,4754.921201428272,-65.88202219323921,-82.34850528008829,16.46648308684908,5.4564,9.5,8.1,-0.1779,2389.635986328125,12580.6904296875
2012-05-30,4950.75,146005250,5133.43,43.90349317778602,5130.173241072157,4954.9875,4779.801758927843,-60.50306700310648,-77.97941762469193,17.476350621585453,5.4564,9.5,8.1,0.8934,2384.66796875,12419.8603515625
2012-05-31,4924.25,296911390,5126.418,41.645349084486284,5080.650340245861,4941.780000000001,4802.90965975414,-57.71325234413507,-73.92618456858057,16.212932224445495,5.4564,9.5,8.1,-0.5859,2372.23388671875,12393.4501953125
2012-06-01,4841.6,138767416,5115.951,35.51065482800573,5057.8983446576085,4929.5175,4801.136655342391,-61.462961630192694,-71.43353998090299,9.970578350710298,5.4564,9.5,8.1,0.0,2373.43603515625,12118.5703125
2012-06-04,4848.15,152339865,5108.345,36.31135796622171,5017.609724923815,4916.217500000001,4814.825275076187,-63.177828317215244,-69.78239764816544,6.6045693309501985,5.4564,9.5,8.1,-0.0,2308.550048828125,12101.4599609375
2012-06-05,4863.3,141476962,5100.0470000000005,38.22197480605246,5005.56959907907,4909.385,4813.20040092093,-62.592862578362656,-68.34449063420489,5.751628055842232,5.4564,9.5,8.1,0.9825,2311.916015625,12127.9501953125
2012-06-06,4997.1,185340406,5096.304,51.935870877525474,5010.146695881005,4910.5,4810.853304118995,-50.74774283905208,-64.82514107517433,14.07739823612225,5.4564,9.5,8.1,-0.9468,2309.554931640625,12414.7900390625
2012-06-07,5049.65,150558164,5092.434,56.061353806520096,5029.249341866473,4914.6975,4800.145658133528,-36.69703372319327,-59.19951960477812,22.502485881584846,5.4564,9.5,8.1,0.7184,2293.1298828125,12460.9599609375
2012-06-08,5068.35,138389395,5089.906,57.46061407475836,5054.369425017599,4921.67,4788.970574982402,-23.778705684007036,-52.1153568206239,28.336651136616865,5.4564,9.5,8.1,0.9552,2281.447021484375,12554.2001953125
2012-06-11,5054.1,125615102,5087.411,55.997170917461126,5073.429335645263,4928.985000000001,4784.5406643547385,-14.523278238103558,-44.596941104119836,30.073662866016278,5.4564,9.5,8.1,0.3612,2305.85595703125,12411.23046875
2012-06-12,5115.9,135478015,5083.818,60.67488709921049,5103.512850701979,4937.64,4771.767149298022,-2.176452994297506,-36.11284348215537,33.936390487857864,5.4564,9.5,8.1,-0.703,2289.791015625,12573.7998046875
2012-06-13,5121.45,125668126,5079.888999999999,61.07508073692912,5130.571324187148,4950.8,4771.028675812852,7.964523512892811,-27.297370083145736,35.26189359603855,5.4564,9.5,8.1,0.9678,2318.924072265625,12496.3798828125
2012-06-14,5054.75,118353366,5073.813999999999,53.967091683700545,5141.242815233013,4960.0275,4778.812184766987,10.498171505559185,-19.738261765404754,30.23643327096394,5.4564,9.5,8.1,-0.2748,2295.946044921875,12651.91015625
2012-06-15,5139.05,155437144,5070.137,60.261821336041024,5166.559938241192,4972.407499999999,4778.255061758807,19.088372394336147,-11.972934933456575,31.061307327792722,5.4564,9.5,8.1,0.8568,2306.85009765625,12767.169921875
2012-06-18,5064.25,153461067,5066.734,53.29756506926243,5175.896748068398,4980.3175,4784.7382519316025,19.6341038895971,-5.65152716884584,25.285631058442938,5.4564,9.5,8.1,0.9393,2316.052001953125,12741.8203125
2012-06-19,5103.85,149416155,5063.938999999999,56.18450959324168,5187.009700488138,4992.485000000001,4797.960299511863,22.996895187711743,0.07815730246567654,22.918737885246067,5.4564,9.5,8.1,0.8885,2300.794921875,12837.330078125
2012-06-20,5120.55,160505645,5061.813,57.38099709919039,5194.849282371582,5006.73,4818.610717628417,26.70168158722936,5.402862159418413,21.298819427810948,5.4564,9.5,8.1,0.7003,2292.876953125,12824.3896484375
2012-06-21,5165.0,142992948,5059.576,60.47481256849944,5214.7392409217755,5018.91,4823.080759078224,32.84586829241107,10.891463386016945,21.954404906394124,5.4564,9.5,8.1,0.5994,2260.876953125,12573.5703125
2012-06-22,5146.05,159747192,5058.348,58.52429683210493,5228.010558515895,5030.192499999999,4832.374441484103,35.77369698401981,15.867910105617517,19.90578687840229,5.4564,9.5,8.1,-0.9678,2260.876953125,12573.5703125
2012-06-25,5114.65,123503010,5056.116999999999,55.33926739862697,5236.630952854155,5036.6425,4836.654047145845,35.15505909871081,19.725339904236176,15.429719194474632,5.4564,9.5,8.1,0.8885,2224.114013671875,12502.66015625
2012-06-26,5120.8,99404566,5052.7390000000005,55.846113757824824,5245.186936598883,5043.1775,4841.168063401116,34.760342133312406,22.732340350051423,12.028001783260983,5.4564,9.5,8.1,-0.6486,2222.06689453125,12534.669921875
2012-06-27,5141.9,112269218,5049.577,57.6230514214379,5254.435488596329,5052.735,4851.03451140367,35.73815257770639,25.333502795582415,10.404649782123972,5.4564,9.5,8.1,0.128,2216.93408203125,12627.009765625
2012-06-28,5149.15,143073791,5045.912,58.244855383656834,5260.791530150033,5063.98,4867.168469849966,36.67531856601818,27.60186594966957,9.073452616348607,5.4564,9.5,8.1,0.9678,2195.843017578125,12602.259765625
2012-06-29,5278.9,226523598,5045.673,67.44997065664018,5276.029157857581,5085.845,4895.66084214242,47.34204042505462,31.54990084474658,15.792139580308039,5.4564,9.5,8.1,0.4939,2225.429931640625,12880.08984375
2012-07-02,5278.6,126161441,5047.233,67.41296558549092,5281.8617900928175,5107.367499999999,4932.873209907181,55.13571663455605,36.26706400270847,18.868652631847574,5.4564,9.5,8.1,0.0772,2226.110107421875,12871.3896484375
2012-07-03,5287.95,133117055,5048.539000000001,68.00218205976898,5281.089999672096,5128.6,4976.110000327904,61.35941489972538,41.28553418211186,20.07388071761352,5.4564,9.5,8.1,0.9723,2229.19189453125,12943.66015625
2012-07-04,5302.55,155995887,5050.55,68.94639087824598,5301.7125249461305,5143.8724999999995,4986.032475053868,66.70095154736919,46.36861765516333,20.33233389220586,5.4564,9.5,8.1,0.9834,2227.31494140625,12943.66015625
2012-07-05,5327.3,118915392,5053.316,70.53376525056359,5328.33088311363,5157.755,4987.17911688637,72.10015032774572,51.5149241896798,20.58522613806592,5.4564,9.5,8.1,0.9709,2201.35302734375,12896.669921875
2012-07-06,5316.95,113300726,5055.843,68.94657206326838,5348.925233579333,5170.1849999999995,4991.444766420666,74.68299666191251,56.14853868412635,18.53445797778616,5.4564,9.5,8.1,-0.936,2223.5791015625,12772.4697265625
2012-07-09,5275.15,101169926,5057.166,62.80025776903745,5357.21427368049,5181.2375,5005.2607263195105,72.52103300165163,59.42303754763141,13.097995454020221,5.4564,9.5,8.1,-0.3182,2170.81396484375,12736.2900390625
2012-07-10,5345.35,123947633,5059.11,67.96524248325488,5379.723733720264,5192.71,5005.696266279736,75.60073631054547,62.658577300214226,12.942159010331245,5.4564,9.5,8.1,0.8316,2164.43798828125,12653.1201171875
2012-07-11,5306.3,113530679,5060.453,62.746263050755786,5392.208594449018,5201.9525,5011.6964055509825,74.03696270571254,64.93425438131389,9.102708324398648,5.4564,9.5,8.1,0.9538,2175.383056640625,12604.5302734375
2012-07-12,5235.25,131190833,5061.39,54.540063372042354,5389.18975680349,5210.9775,5032.76524319651,66.30025161695994,65.20745382844311,1.0927977885168332,5.4564,9.5,8.1,0.872,2185.490966796875,12573.26953125
2012-07-13,5227.25,99045088,5064.198,53.68863683924819,5390.601831248882,5215.3875,5040.173168751117,58.84499077401233,63.93496121755695,-5.0899704435446225,5.4564,9.5,8.1,0.3182,2185.89501953125,12777.08984375
2012-07-16,5197.25,106313144,5065.86,50.504597622874826,5383.3460765698555,5222.0375,5060.728923430145,49.94021386544591,61.13601174713475,-11.19579788168884,5.4564,9.5,8.1,0.9246,2147.955078125,12727.2099609375
2012-07-17,5192.85,111768115,5069.718,50.035898822886104,5379.189732711224,5226.4875,5073.785267288777,42.04342040300435,57.31749347830868,-15.27407307530433,5.4564,9.5,8.1,0.7269,2161.18603515625,12805.5400390625
2012-07-18,5216.3,109647297,5074.548,52.56262637710082,5376.197384399348,5231.275,5086.352615600651,37.24800193068586,53.30359516878411,-16.055593238098254,5.4564,9.5,8.1,0.9501,2169.09912109375,12908.7001953125
2012-07-19,5242.7,109769282,5080.088,55.30308737956415,5376.898334969735,5235.160000000001,5093.421665030267,35.17241193749305,49.67735852252591,-14.504946585032855,5.4564,9.5,8.1,0.9584,2184.841064453125,12943.3603515625
2012-07-20,5205.1,89729408,5085.612,50.80166717047119,5374.668308646108,5238.1125,5101.556691353892,30.14598203470814,45.77108322496236,-15.62510119025422,5.4564,9.5,8.1,0.9633,2168.637939453125,12822.5703125
2012-07-23,5117.95,104770324,5089.815,42.22310379565637,5374.242890724964,5238.277499999999,5102.312109275034,18.912215221588667,40.39930962428762,-21.48709440269895,5.4564,9.5,8.1,-0.8225,2141.402099609375,12721.4599609375
2012-07-24,5128.2,116516931,5093.523,43.432980331686025,5373.366683767541,5238.647500000001,5103.928316232461,10.712970963770204,34.46204189218413,-23.74907092841393,5.4564,9.5,8.1,0.4767,2146.587890625,12617.3203125
2012-07-25,5109.6,130965621,5098.55,41.72547564334244,5377.023432831352,5237.032499999999,5097.041567168647,2.68321582201861,28.106276678151026,-25.423060856132416,5.4564,9.5,8.1,0.8481,2136.15087890625,12676.0498046875
2012-07-26,5043.0,180131639,5102.005999999999,36.23273207252239,5391.317726964585,5231.725,5072.132273035416,-8.951301349690766,20.694761072582672,-29.646062422273438,5.4564,9.5,8.1,0.9862,2126.00390625,12887.9296875
2012-07-27,5099.85,131948378,5106.174,43.11634505409013,5390.648515186783,5222.7725,5054.896484813217,-13.429611938924609,13.869886470281218,-27.299498409205825,5.4564,9.5,8.1,0.9661,2128.764892578125,13075.66015625
2012-07-30,5199.8,117523733,5112.049,52.769664500427744,5384.972402717539,5218.8325,5052.692597282462,-8.811996452554013,9.333509885714172,-18.145506338268184,5.4564,9.5,8.1,0.4404,2109.9140625,13073.009765625
2012-07-31,5229.0,147059808,5119.419,55.16355924240997,5379.0810357974215,5215.885,5052.688964202579,-2.764440200239733,6.913919868523391,-9.678360068763123,5.4564,9.5,8.1,0.9973,2103.635009765625,13008.6796875
2012-08-01,5240.5,113815730,5127.516,56.10713680232796,5371.569965736416,5212.7825,5053.995034263585,2.922556182061271,6.1156471312309675,-3.1930909491696964,5.4564,9.5,8.1,0.5574,2123.360107421875,12976.1298828125
2012-08-02,5227.75,92972386,5133.643,54.731879795063456,5357.925987540029,5207.805,5057.684012459971,6.327780627656466,6.158073830516067,0.1697067971403987,5.4564,9.5,8.1,0.9432,2111.181884765625,12878.8798828125
2012-08-03,5215.7,112918653,5139.549,53.3996901841778,5344.389015223615,5202.7425,5061.095984776385,7.96232649668309,6.5189243637494725,1.4434021329336177,5.4564,9.5,8.1,0.9552,2132.7958984375,13096.169921875
2012-08-06,5282.55,103148076,5145.487,59.31596983098155,5345.550085892888,5203.1125,5060.674914107112,14.484978371314355,8.11213516526245,6.372843206051906,5.4564,9.5,8.1,0.9565,2154.916015625,13117.509765625
2012-08-07,5336.7,130431591,5152.419,63.37245113643459,5343.429921491964,5202.68,5061.930078508037,23.749905300199316,11.239689192249823,12.510216107949493,5.4564,9.5,8.1,0.9325,2157.6201171875,13168.599609375
2012-08-08,5338.0,165954895,5160.164000000001,63.46662813457875,5350.26284621697,5204.265,5058.267153783031,30.841800696902283,15.160111493180317,15.681689203721966,5.4564,9.5,8.1,-0.939,2160.989990234375,13175.6396484375
2012-08-09,5322.95,181419777,5168.138000000001,61.49530957779584,5363.1287040339,5208.65,5054.171295966099,34.84608568637577,19.09730633181941,15.748779354556362,5.4564,9.5,8.1,0.8957,2174.10205078125,13165.1904296875
2012-08-10,5320.4,130090985,5177.714,61.14874252043753,5375.188077201198,5213.3075,5051.426922798802,37.38282081275611,22.75440922800675,14.628411584749358,5.4564,9.5,8.1,0.7184,2168.81396484375,13207.9501953125
2012-08-13,5347.9,107578773,5187.709,63.535419814235716,5392.740630016277,5220.84,5048.939369983724,41.13800849510335,26.43112908142607,14.706879413677278,5.4564,9.5,8.1,0.128,2136.077880859375,13169.4296875
